Scrip Code,COMPANY,ISIN No.,Close Price,IndexName
500850,INDIAN HOTELS CO.LTD.,INE053A01029,767.7,BSE 250 LargeMidCap Indexindex
530965,INDIAN OIL CORPORATION LTD.,INE242A01010,147.15,BSE 250 LargeMidCap Indexindex
532388,INDIAN OVERSEAS BANK,INE565A01014,38.35,BSE 250 LargeMidCap Indexindex
542830,Indian Railway Catering and To,INE335Y01020,785.35,BSE 250 LargeMidCap Indexindex
543257,Indian Railway Finance Corpora,INE053F01010,139.95,BSE 250 LargeMidCap Indexindex
544026,Indian Renewable Energy Develo,INE202E01016,169.5,BSE 250 LargeMidCap Indexindex
532514,INDRAPRASTHA GAS LTD.,INE203G01027,213.85,BSE 250 LargeMidCap Indexindex
534816,INDUS TOWERS LIMITED,INE121J01017,412.4,BSE 250 LargeMidCap Indexindex
532187,INDUSIND BANK LTD.,INE095A01012,857.75,BSE 250 LargeMidCap Indexindex
532777,INFO EDGE (INDIA) LTD.,INE663F01032,1517.05,BSE 250 LargeMidCap Indexindex
500209,INFOSYS LTD.,INE009A01021,1608.6,BSE 250 LargeMidCap Indexindex
539448,InterGlobe Aviation Limited,INE646L01027,5811.65,BSE 250 LargeMidCap Indexindex
524494,IPCA LABORATORIES LTD.,INE571A01038,1333.8,BSE 250 LargeMidCap Indexindex
532947,IRB INFRASTRUCTURE DEVELOPERS,INE821I01022,49.68,BSE 250 LargeMidCap Indexindex
500875,ITC LTD.,INE154A01025,418.95,BSE 250 LargeMidCap Indexindex
532644,J.K.CEMENT LTD.,INE823G01014,6344.45,BSE 250 LargeMidCap Indexindex
532508,JINDAL STAINLESS LTD.,INE220G01021,690.5,BSE 250 LargeMidCap Indexindex
532286,JINDAL STEEL & POWER LTD.,INE749A01030,939.25,BSE 250 LargeMidCap Indexindex
543940,Jio Financial Services Limited,INE758E01017,323.55,BSE 250 LargeMidCap Indexindex
533148,JSW ENERGY LTD,INE121E01018,522.5,BSE 250 LargeMidCap Indexindex
543994,JSW Infrastructure Limited,INE880J01026,316.65,BSE 250 LargeMidCap Indexindex
500228,JSW STEEL LTD.,INE019A01038,1029.1,BSE 250 LargeMidCap Indexindex
533155,JUBILANT FOODWORKS LTD,INE797F01020,709.65,BSE 250 LargeMidCap Indexindex
532889,K.P.R.MILL LIMITED,INE930H01031,1140.75,BSE 250 LargeMidCap Indexindex
543278,Kalyan Jewellers India Limited,INE303R01014,544.6,BSE 250 LargeMidCap Indexindex
543664,KAYNES TECHNOLOGY INDIA LIMITE,INE918Z01012,5863.3,BSE 250 LargeMidCap Indexindex
517569,KEI INDUSTRIES LTD.,INE878B01027,3784.9,BSE 250 LargeMidCap Indexindex
500247,KOTAK MAHINDRA BANK LTD.,INE237A01028,2208,BSE 250 LargeMidCap Indexindex
542651,KPIT Technologies Ltd,INE04I401011,1267.25,BSE 250 LargeMidCap Indexindex
533519,L&T Finance Limited,INE498L01015,202.95,BSE 250 LargeMidCap Indexindex
540115,L&T Technology Services Limite,INE010V01017,4384.65,BSE 250 LargeMidCap Indexindex
500510,LARSEN & TOUBRO LTD.,INE018A01030,3678.85,BSE 250 LargeMidCap Indexindex
500253,LIC HOUSING FINANCE LTD.,INE115A01026,612.35,BSE 250 LargeMidCap Indexindex
543526,LIFE INSURANCE CORPORATION OF,INE0J1Y01017,957.35,BSE 250 LargeMidCap Indexindex
523457,Linde India Limited,INE473A01011,6654.8,BSE 250 LargeMidCap Indexindex
512455,LLOYDS METALS AND ENERGY LTD.,INE281B01032,1547.95,BSE 250 LargeMidCap Indexindex
540005,LTIMindtree Limited,INE214T01019,5287.2,BSE 250 LargeMidCap Indexindex
500257,LUPIN LTD.,INE326A01037,1936.9,BSE 250 LargeMidCap Indexindex
543287,Macrotech Developers Limited,INE670K01029,1422,BSE 250 LargeMidCap Indexindex
532720,MAHINDRA & MAHINDRA FINANCIAL,INE774D01024,272.65,BSE 250 LargeMidCap Indexindex
500520,MAHINDRA & MAHINDRA LTD.,INE101A01026,3205.5,BSE 250 LargeMidCap Indexindex
543904,Mankind Pharma Limited,INE634S01028,2334.25,BSE 250 LargeMidCap Indexindex
531642,MARICO LTD.,INE196A01026,731.05,BSE 250 LargeMidCap Indexindex
532500,MARUTI SUZUKI INDIA LTD.,INE585B01010,12644.9,BSE 250 LargeMidCap Indexindex
500271,Max Financial Services Limited,INE180A01020,1641.45,BSE 250 LargeMidCap Indexindex
543220,Max Healthcare Institute Limit,INE027H01010,1277.45,BSE 250 LargeMidCap Indexindex
543237,Mazagon Dock Shipbuilders Limi,INE249Z01020,3169.5,BSE 250 LargeMidCap Indexindex
543426,Metro Brands Limited,INE317I01021,1136.1,BSE 250 LargeMidCap Indexindex
532892,MOTILAL OSWAL FINANCIAL SERVIC,INE338I01027,855.4,BSE 250 LargeMidCap Indexindex
526299,MPHASIS LTD.,INE356A01018,2799.8,BSE 250 LargeMidCap Indexindex
500290,MRF LTD.,INE883A01011,143427.55,BSE 250 LargeMidCap Indexindex
533398,MUTHOOT FINANCE LTD.,INE414G01012,2569.3,BSE 250 LargeMidCap Indexindex
532234,NATIONAL ALUMINIUM CO.LTD.,INE139A01034,190.9,BSE 250 LargeMidCap Indexindex
500790,NESTLE INDIA LTD.,INE239A01024,2457.75,BSE 250 LargeMidCap Indexindex
533098,NHPC LTD.,INE848E01016,85.64,BSE 250 LargeMidCap Indexindex
540767,NIPPON LIFE INDIA ASSET MANAGE,INE298J01013,783.25,BSE 250 LargeMidCap Indexindex
513683,NLC India Limited,INE589A01014,228.5,BSE 250 LargeMidCap Indexindex
526371,NMDC LTD.,INE584A01023,69.93,BSE 250 LargeMidCap Indexindex
544289,NTPC GREEN ENERGY LIMITED,INE0ONG01011,105.95,BSE 250 LargeMidCap Indexindex
532555,NTPC LTD.,INE733E01010,337.95,BSE 250 LargeMidCap Indexindex
533273,OBEROI REALTY LTD.,INE093I01010,1918.55,BSE 250 LargeMidCap Indexindex
500312,OIL AND NATURAL GAS CORPORATIO,INE213A01029,242.9,BSE 250 LargeMidCap Indexindex
533106,OIL INDIA LTD.,INE274J01014,434.25,BSE 250 LargeMidCap Indexindex
543396,One 97 Communications Limited,INE982J01020,919.4,BSE 250 LargeMidCap Indexindex
532466,ORACLE FINANCIAL SERVICES SOFT,INE881D01027,9001.5,BSE 250 LargeMidCap Indexindex
523642,P.I.INDUSTRIES LTD.,INE603J01030,4154.25,BSE 250 LargeMidCap Indexindex
532827,PAGE INDUSTRIES LTD.,INE761H01022,49495.7,BSE 250 LargeMidCap Indexindex
500368,Patanjali Foods Limited,INE619A01035,1645.45,BSE 250 LargeMidCap Indexindex
543390,PB Fintech Limited,INE417T01026,1823.7,BSE 250 LargeMidCap Indexindex
533179,PERSISTENT SYSTEMS LTD.,INE262H01021,6015.4,BSE 250 LargeMidCap Indexindex
532522,PETRONET LNG LTD.,INE347G01014,302.6,BSE 250 LargeMidCap Indexindex
500331,PIDILITE INDUSTRIES LTD.,INE318A01026,3052.5,BSE 250 LargeMidCap Indexindex
542652,Polycab India Limited,INE455K01017,6498,BSE 250 LargeMidCap Indexindex
524000,POONAWALLA FINCORP LIMITED,INE511C01022,455.6,BSE 250 LargeMidCap Indexindex
532810,POWER FINANCE CORPORATION LTD.,INE134E01011,421.5,BSE 250 LargeMidCap Indexindex
532898,POWER GRID CORPORATION OF INDI,INE752E01010,299.6,BSE 250 LargeMidCap Indexindex
544238,Premier Energies Limited,INE0BS701011,1044.4,BSE 250 LargeMidCap Indexindex
533274,PRESTIGE ESTATES PROJECTS LTD.,INE811K01011,1666.7,BSE 250 LargeMidCap Indexindex
500459,PROCTER & GAMBLE HYGIENE & HEA,INE179A01014,13216.8,BSE 250 LargeMidCap Indexindex
533295,PUNJAB & SIND BANK,INE608A01012,32.23,BSE 250 LargeMidCap Indexindex
532461,PUNJAB NATIONAL BANK,INE160A01022,106.35,BSE 250 LargeMidCap Indexindex
542649,Rail Vikas Nigam Limited,INE415G01027,395.25,BSE 250 LargeMidCap Indexindex
532955,REC LIMITED,INE020B01018,403.05,BSE 250 LargeMidCap Indexindex
500325,RELIANCE INDUSTRIES LTD.,INE002A01018,1516.05,BSE 250 LargeMidCap Indexindex
517334,Samvardhana Motherson Internat,INE775A01035,154.4,BSE 250 LargeMidCap Indexindex
543066,SBI CARDS AND PAYMENT SERVICES,INE018E01016,993.15,BSE 250 LargeMidCap Indexindex
540719,SBI Life Insurance Company Lim,INE123W01016,1850.55,BSE 250 LargeMidCap Indexindex
505790,Schaeffler India Limited,INE513A01022,3898.35,BSE 250 LargeMidCap Indexindex
500387,SHREE CEMENT LTD.,INE070A01015,30999.55,BSE 250 LargeMidCap Indexindex
511218,Shriram Finance Limited,INE721A01047,699.75,BSE 250 LargeMidCap Indexindex
500550,SIEMENS LTD.,INE003A01024,3179.7,BSE 250 LargeMidCap Indexindex
533206,SJVN LTD,INE002L01015,99.68,BSE 250 LargeMidCap Indexindex
532725,SOLAR INDUSTRIES INDIA LTD.,INE343H01029,17525.3,BSE 250 LargeMidCap Indexindex
543300,Sona BLW Precision Forgings Li,INE073K01018,479.4,BSE 250 LargeMidCap Indexindex
503806,SRF LTD.,INE647A01010,3169.55,BSE 250 LargeMidCap Indexindex
500112,STATE BANK OF INDIA,INE062A01020,805.4,BSE 250 LargeMidCap Indexindex
500113,STEEL AUTHORITY OF INDIA LTD.,INE114A01011,131.65,BSE 250 LargeMidCap Indexindex
524715,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,1688,BSE 250 LargeMidCap Indexindex
532733,SUN TV NETWORK LTD.,INE424H01027,599,BSE 250 LargeMidCap Indexindex
509930,SUPREME INDUSTRIES LTD.,INE195A01028,4344.8,BSE 250 LargeMidCap Indexindex
532667,SUZLON ENERGY LTD.,INE040H01021,67.3,BSE 250 LargeMidCap Indexindex
544285,SWIGGY LIMITED,INE00H001014,407.15,BSE 250 LargeMidCap Indexindex
539268,Syngene International Limited,INE398R01022,643.15,BSE 250 LargeMidCap Indexindex
500483,TATA COMMUNICATIONS LTD.,INE151A01013,1678.8,BSE 250 LargeMidCap Indexindex
532540,TATA CONSULTANCY SERVICES LTD.,INE467B01029,3443.15,BSE 250 LargeMidCap Indexindex
500800,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,1122.9,BSE 250 LargeMidCap Indexindex
500408,TATA ELXSI LTD.,INE670A01012,6345.6,BSE 250 LargeMidCap Indexindex
500570,TATA MOTORS LTD.,INE155A01022,686.7,BSE 250 LargeMidCap Indexindex
500400,TATA POWER CO.LTD.,INE245A01021,408.8,BSE 250 LargeMidCap Indexindex
500470,TATA STEEL LTD.,INE081A01020,161.4,BSE 250 LargeMidCap Indexindex
544028,Tata Technologies Limited,INE142M01025,715.25,BSE 250 LargeMidCap Indexindex
532755,TECH MAHINDRA LTD.,INE669C01036,1675.1,BSE 250 LargeMidCap Indexindex
540769,The New India Assurance Compan,INE470Y01017,183.7,BSE 250 LargeMidCap Indexindex
503100,THE PHOENIX MILLS LTD,INE211B01039,1571.05,BSE 250 LargeMidCap Indexindex
500411,THERMAX LTD.,INE152A01029,3357.9,BSE 250 LargeMidCap Indexindex
500114,TITAN COMPANY LIMITED,INE280A01028,3665.1,BSE 250 LargeMidCap Indexindex
500420,TORRENT PHARMACEUTICALS LTD.,INE685A01028,3344.4,BSE 250 LargeMidCap Indexindex
532779,TORRENT POWER LTD.,INE813H01021,1473.15,BSE 250 LargeMidCap Indexindex
500251,TRENT LTD.,INE849A01020,6018.2,BSE 250 LargeMidCap Indexindex
540762,Tube Investments of India Ltd,INE974X01010,3080.5,BSE 250 LargeMidCap Indexindex
532343,TVS MOTOR COMPANY LTD.,INE494B01023,2938.4,BSE 250 LargeMidCap Indexindex
532505,UCO BANK,INE691A01018,31.58,BSE 250 LargeMidCap Indexindex
532538,ULTRATECH CEMENT LTD.,INE481G01011,12234.95,BSE 250 LargeMidCap Indexindex
532477,UNION BANK OF INDIA,INE692A01016,149.15,BSE 250 LargeMidCap Indexindex
532478,UNITED BREWERIES LTD.,INE686F01025,1961.15,BSE 250 LargeMidCap Indexindex
532432,UNITED SPIRITS LTD.,INE854D01024,1442.65,BSE 250 LargeMidCap Indexindex
532539,UNO Minda Limited,INE405E01023,1108.5,BSE 250 LargeMidCap Indexindex
512070,UPL LIMITED,INE628A01036,644.65,BSE 250 LargeMidCap Indexindex
540180,Varun Beverages Limited,INE200M01039,461.8,BSE 250 LargeMidCap Indexindex
543463,Vedant Fashions Limited,INE825V01034,803.85,BSE 250 LargeMidCap Indexindex
500295,VEDANTA LIMITED,INE205A01025,464.05,BSE 250 LargeMidCap Indexindex
544307,Vishal Mega Mart Limited,INE01EA01019,134.7,BSE 250 LargeMidCap Indexindex
500575,VOLTAS LTD.,INE226A01021,1306.65,BSE 250 LargeMidCap Indexindex
544277,Waaree Energies Limited,INE377N01017,2947.85,BSE 250 LargeMidCap Indexindex
507685,WIPRO LTD.,INE075A01022,265.05,BSE 250 LargeMidCap Indexindex
532648,YES BANK LTD.,INE528G01035,20.19,BSE 250 LargeMidCap Indexindex
532321,Zydus Lifesciences Limited,INE010B01027,981.75,BSE 250 LargeMidCap Indexindex
544176,Aadhar Housing Finance Limited,INE883F01010,443.85,BSE 250 SmallCap Indexindex
524208,AARTI INDUSTRIES LTD.,INE769A01020,479.35,BSE 250 SmallCap Indexindex
541988,AAVAS Financiers Limited,INE216P01012,1991.9,BSE 250 SmallCap Indexindex
532762,ACTION CONSTRUCTION EQUIPMENT,INE731H01025,1212.05,BSE 250 SmallCap Indexindex
500040,ADITYA BIRLA REAL ESTATE LIMIT,INE055A01016,2399.15,BSE 250 SmallCap Indexindex
543374,Aditya Birla Sun Life AMC Limi,INE404A01024,764.9,BSE 250 SmallCap Indexindex
500003,AEGIS LOGISTICS LTD.,INE208C01025,782.55,BSE 250 SmallCap Indexindex
543534,Aether Industries Limited,INE0BWX01014,764.8,BSE 250 SmallCap Indexindex
544280,Afcons Infrastructure Limited,INE101I01011,442.55,BSE 250 SmallCap Indexindex
542752,AFFLE 3I LIMITED,INE00WC01027,1981.95,BSE 250 SmallCap Indexindex
500710,AKZO NOBEL INDIA LIMITED,INE133A01011,3414.75,BSE 250 SmallCap Indexindex
533573,ALEMBIC PHARMACEUTICALS LTD.,INE901L01018,971.85,BSE 250 SmallCap Indexindex
506767,ALKYL AMINES CHEMICALS LTD.,INE150B01039,2259.4,BSE 250 SmallCap Indexindex
521070,ALOK INDUSTRIES LTD.,INE270A01029,20.49,BSE 250 SmallCap Indexindex
500008,Amara Raja Energy & Mobility L,INE885A01032,962.75,BSE 250 SmallCap Indexindex
540902,Amber Enterprises India Limite,INE371P01015,6845.05,BSE 250 SmallCap Indexindex
543415,Anand Rathi Wealth Limited,INE463V01026,2073,BSE 250 SmallCap Indexindex
515055,ANANT RAJ LIMITED,INE242C01024,554,BSE 250 SmallCap Indexindex
543235,ANGEL ONE LIMITED,INE732I01013,2910.6,BSE 250 SmallCap Indexindex
543275,Anupam Rasayan India Limited,INE930P01018,1132.65,BSE 250 SmallCap Indexindex
532259,APAR INDUSTRIES LTD.,INE372A01015,8435.95,BSE 250 SmallCap Indexindex
543335,Aptus Value Housing Finance In,INE852O01025,318.6,BSE 250 SmallCap Indexindex
515030,ASAHI INDIA GLASS LTD.,INE439A01020,733.85,BSE 250 SmallCap Indexindex
540975,Aster DM Healthcare Limited,INE914M01019,588.1,BSE 250 SmallCap Indexindex
506820,ASTRAZENECA PHARMA INDIA LTD.,INE203A01020,8896.3,BSE 250 SmallCap Indexindex
500027,ATUL LTD.,INE100A01010,7402.1,BSE 250 SmallCap Indexindex
539177,Authum Investment & Infrastruc,INE206F01022,2625.35,BSE 250 SmallCap Indexindex
500038,BALRAMPUR CHINI MILLS LTD.,INE119A01028,590.4,BSE 250 SmallCap Indexindex
500042,BASF INDIA LTD.,INE373A01013,5106.25,BSE 250 SmallCap Indexindex
500043,BATA INDIA LTD.,INE176A01028,1231.85,BSE 250 SmallCap Indexindex
506285,BAYER CROPSCIENCE LTD.,INE462A01022,6112.2,BSE 250 SmallCap Indexindex
500048,BEML LTD.,INE258A01016,4428.35,BSE 250 SmallCap Indexindex
543653,Bikaji Foods International Lim,INE00E101023,754.35,BSE 250 SmallCap Indexindex
500335,BIRLA CORPORATION LTD.,INE340A01012,1336.45,BSE 250 SmallCap Indexindex
532400,BIRLASOFT LIMITED,INE836A01035,432.35,BSE 250 SmallCap Indexindex
540073,BLS International Services Ltd,INE153T01027,379.4,BSE 250 SmallCap Indexindex
526612,BLUE DART EXPRESS LTD.,INE233B01017,6367.6,BSE 250 SmallCap Indexindex
501425,BOMBAY BURMAH TRADING CORP.LTD,INE050A01025,1975.1,BSE 250 SmallCap Indexindex
544226,Brainbees Solutions Limited,INE02RE01045,391.05,BSE 250 SmallCap Indexindex
532929,BRIGADE ENTERPRISES LTD.,INE791I01019,1110.25,BSE 250 SmallCap Indexindex
543425,C.E. Info Systems Limited,INE0BV301023,1740.2,BSE 250 SmallCap Indexindex
543523,Campus Activewear Limited,INE278Y01022,281.2,BSE 250 SmallCap Indexindex
511196,CAN FIN HOMES LTD.,INE477A01020,791.35,BSE 250 SmallCap Indexindex
524742,CAPLIN POINT LABORATORIES LTD.,INE475E01026,2084.6,BSE 250 SmallCap Indexindex
531595,CAPRI GLOBAL CAPITAL LIMITED,INE180C01042,170.1,BSE 250 SmallCap Indexindex
513375,CARBORUNDUM UNIVERSAL LTD.,INE120A01034,956.7,BSE 250 SmallCap Indexindex
500870,CASTROL INDIA LTD.,INE172A01027,217.05,BSE 250 SmallCap Indexindex
519600,CCL PRODUCTS (INDIA) LTD.,INE421D01022,849.35,BSE 250 SmallCap Indexindex
500878,CEAT LTD.,INE482A01020,3644.25,BSE 250 SmallCap Indexindex
544012,Cello World Limited,INE0LMW01024,601.7,BSE 250 SmallCap Indexindex
532548,CENTURY PLYBOARDS (I) LTD.,INE348B01021,783.8,BSE 250 SmallCap Indexindex
532443,CERA SANITARYWARE LTD.,INE739E01017,6821.7,BSE 250 SmallCap Indexindex
500084,CESC LTD.,INE486A01021,172.3,BSE 250 SmallCap Indexindex
542399,Chalet Hotels Limited,INE427F01016,916.5,BSE 250 SmallCap Indexindex
500085,CHAMBAL FERTILISERS & CHEMICAL,INE085A01013,560.15,BSE 250 SmallCap Indexindex
500110,CHENNAI PETROLEUM CORPORATION,INE178A01016,683.15,BSE 250 SmallCap Indexindex
504973,CHOLAMANDALAM FINANCIAL HOLDIN,INE149A01033,2066.35,BSE 250 SmallCap Indexindex
532756,CIE Automotive India Limited,INE536H01010,447.15,BSE 250 SmallCap Indexindex
532210,CITY UNION BANK LTD.,INE491A01021,205.85,BSE 250 SmallCap Indexindex
543318,Clean Science and Technology L,INE227W01023,1463.6,BSE 250 SmallCap Indexindex
543064,Cohance Lifesciences Limited,INE03QK01018,944.05,BSE 250 SmallCap Indexindex
543232,Computer Age Management Servic,INE596I01012,4292.05,BSE 250 SmallCap Indexindex
543960,Concord Biotech Limited,INE338H01029,1825.15,BSE 250 SmallCap Indexindex
543276,Craftsman Automation Limited,INE00LO01017,5490.3,BSE 250 SmallCap Indexindex
541770,CreditAccess Grameen Ltd.,INE741K01010,1218.95,BSE 250 SmallCap Indexindex
539876,Crompton Greaves Consumer Elec,INE299U01018,357.65,BSE 250 SmallCap Indexindex
532175,CYIENT LIMITED,INE136B01020,1304.4,BSE 250 SmallCap Indexindex
543428,Data Patterns (India) Limited,INE0IX101010,2825,BSE 250 SmallCap Indexindex
523367,DCM SHRIRAM LIMITED,INE499A01024,1184.75,BSE 250 SmallCap Indexindex
500645,DEEPAK FERTILISERS & PETROCHEM,INE501A01019,1594.95,BSE 250 SmallCap Indexindex
543529,Delhivery Limited,INE148O01028,382.8,BSE 250 SmallCap Indexindex
543330,Devyani International Limited,INE872J01023,171.3,BSE 250 SmallCap Indexindex
544045,DOMS Industries Limited,INE321T01012,2487,BSE 250 SmallCap Indexindex
539524,Dr. Lal Pathlabs Limited,INE600L01024,2771.25,BSE 250 SmallCap Indexindex
500125,E.I.D.-PARRY (INDIA) LTD.,INE126A01031,1059.8,BSE 250 SmallCap Indexindex
532927,ECLERX SERVICES LTD.,INE738I01010,3506.7,BSE 250 SmallCap Indexindex
500840,EIH LTD.,INE230A01023,358.85,BSE 250 SmallCap Indexindex
522074,ELGI EQUIPMENTS LTD.,INE285A01027,536.8,BSE 250 SmallCap Indexindex
544210,Emcure Pharmaceuticals Limited,INE168P01015,1299.25,BSE 250 SmallCap Indexindex
532178,ENGINEERS INDIA LTD.,INE510A01028,238.05,BSE 250 SmallCap Indexindex
540596,Eris Lifesciences Limited,INE406M01024,1679.6,BSE 250 SmallCap Indexindex
500133,ESAB INDIA LTD.,INE284A01012,5129.05,BSE 250 SmallCap Indexindex
541557,Fine Organic Industries Limite,INE686Y01026,4797.85,BSE 250 SmallCap Indexindex
500144,FINOLEX CABLES LTD.,INE235A01022,960.2,BSE 250 SmallCap Indexindex
500940,FINOLEX INDUSTRIES LTD.,INE183A01024,216.8,BSE 250 SmallCap Indexindex
532809,FIRSTSOURCE SOLUTIONS LTD.,INE684F01012,382.55,BSE 250 SmallCap Indexindex
543663,Five-Star Business Finance Ltd,INE128S01021,760.7,BSE 250 SmallCap Indexindex
543317,G R Infraprojects Limited,INE201P01022,1334.9,BSE 250 SmallCap Indexindex
540935,Galaxy Surfactants Limited,INE600K01018,2589.25,BSE 250 SmallCap Indexindex
542011,Garden Reach Shipbuilders & En,INE382Z01011,3032.05,BSE 250 SmallCap Indexindex
509557,GARWARE TECHNICAL FIBRES LIMIT,INE276A01018,905.75,BSE 250 SmallCap Indexindex
507815,GILLETTE INDIA LTD.,INE322A01010,10772.2,BSE 250 SmallCap Indexindex
544179,Go Digit General Insurance Lim,INE03JT01014,360.9,BSE 250 SmallCap Indexindex
500163,GODFREY PHILLIPS INDIA LTD.,INE260B01028,9050.05,BSE 250 SmallCap Indexindex
540743,Godrej Agrovet Limited,INE850D01014,784.8,BSE 250 SmallCap Indexindex
532482,GRANULES INDIA LTD.,INE101D01020,497.3,BSE 250 SmallCap Indexindex
509488,GRAPHITE INDIA LTD.,INE371A01025,569.35,BSE 250 SmallCap Indexindex
500620,GREAT EASTERN SHIPPING CO.LTD.,INE017A01032,973.8,BSE 250 SmallCap Indexindex
506076,GRINDWELL NORTON LTD.,INE536A01023,1687.4,BSE 250 SmallCap Indexindex
532181,GUJARAT MINERAL DEVELOPMENT CO,INE131A01031,411.85,BSE 250 SmallCap Indexindex
500670,GUJARAT NARMADA VALLEY FERTILI,INE113A01013,546.25,BSE 250 SmallCap Indexindex
500690,GUJARAT STATE FERTILIZERS & CH,INE026A01025,202.85,BSE 250 SmallCap Indexindex
532702,GUJARAT STATE PETRONET LTD.,INE246F01010,331.1,BSE 250 SmallCap Indexindex
543227,Happiest Minds Technologies Li,INE419U01012,650.7,BSE 250 SmallCap Indexindex
531531,HATSUN AGRO PRODUCT LTD.,INE473B01035,943.55,BSE 250 SmallCap Indexindex
517271,HBL ENGINEERING LIMITED,INE292B01021,590.8,BSE 250 SmallCap Indexindex
509631,HEG LTD.,INE545A01024,510.6,BSE 250 SmallCap Indexindex
500183,HFCL LIMITED,INE548A01028,86.94,BSE 250 SmallCap Indexindex
500184,Himadri Speciality Chemical Lt,INE019C01026,504.95,BSE 250 SmallCap Indexindex
513599,HINDUSTAN COPPER LTD.,INE531E01026,276.1,BSE 250 SmallCap Indexindex
543259,Home First Finance Company Ind,INE481N01025,1470.25,BSE 250 SmallCap Indexindex
544014,Honasa Consumer Limited,INE0J5401028,310.35,BSE 250 SmallCap Indexindex
500106,IFCI LTD.,INE039A01010,64.54,BSE 250 SmallCap Indexindex
532636,IIFL FINANCE LIMITED,INE530B01024,470.85,BSE 250 SmallCap Indexindex
530005,INDIA CEMENTS LTD.,INE383A01012,341.3,BSE 250 SmallCap Indexindex
542726,IndiaMART InterMESH Limited,INE933S01016,2609.05,BSE 250 SmallCap Indexindex
540750,Indian Energy Exchange Limited,INE022Q01020,189.25,BSE 250 SmallCap Indexindex
500210,INGERSOLL-RAND (INDIA) LTD.,INE177A01018,3797.2,BSE 250 SmallCap Indexindex
539083,Inox Wind Limited,INE066P01011,175.8,BSE 250 SmallCap Indexindex
538835,INTELLECT DESIGN ARENA LIMITED,INE306R01017,1146.4,BSE 250 SmallCap Indexindex
544311,International Gemmological Ins,INE0Q9301021,372.45,BSE 250 SmallCap Indexindex
544309,INVENTURUS KNOWLEDGE SOLUTIONS,INE115Q01022,1615.9,BSE 250 SmallCap Indexindex
541956,IRCON International Ltd,INE962Y01021,204.3,BSE 250 SmallCap Indexindex
523610,ITI LTD.,INE248A01017,320.4,BSE 250 SmallCap Indexindex
506943,J.B.CHEMICALS & PHARMACEUTICAL,INE572A01036,1799.35,BSE 250 SmallCap Indexindex
532209,JAMMU & KASHMIR BANK LTD.,INE168A01041,111.55,BSE 250 SmallCap Indexindex
532605,JBM AUTO LTD.,INE927D01051,642.5,BSE 250 SmallCap Indexindex
500378,JINDAL SAW LTD.,INE324A01032,244.05,BSE 250 SmallCap Indexindex
500380,JK LAKSHMI CEMENT LTD.,INE786A01032,886.3,BSE 250 SmallCap Indexindex
523405,JM FINANCIAL LTD.,INE780C01023,159.35,BSE 250 SmallCap Indexindex
532642,JSW HOLDINGS LIMITED,INE824G01012,22094.5,BSE 250 SmallCap Indexindex
543271,Jubilant Ingrevia Limited,INE0BY001018,749.75,BSE 250 SmallCap Indexindex
530019,JUBILANT PHARMOVA LIMITED,INE700A01033,1173.7,BSE 250 SmallCap Indexindex
533272,JUPITER WAGONS LIMITED,INE209L01016,386.8,BSE 250 SmallCap Indexindex
535648,JUST DIAL LTD.,INE599M01018,914.15,BSE 250 SmallCap Indexindex
532926,JYOTHY LABS LIMITED,INE668F01031,340,BSE 250 SmallCap Indexindex
544081,Jyoti CNC Automation Limited,INE980O01024,1124.4,BSE 250 SmallCap Indexindex
500233,KAJARIA CERAMICS LTD.,INE217B01036,1086.05,BSE 250 SmallCap Indexindex
522287,KALPATARU PROJECTS INTERNATION,INE220B01022,1225.4,BSE 250 SmallCap Indexindex
532468,KAMA HOLDINGS LIMITED,INE411F01010,2903.1,BSE 250 SmallCap Indexindex
500165,KANSAI NEROLAC PAINTS LTD.,INE531A01024,248.3,BSE 250 SmallCap Indexindex
532714,KEC INTERNATIONAL LTD.,INE389H01022,906.25,BSE 250 SmallCap Indexindex
543720,KFin Technologies Limited,INE138Y01010,1345.55,BSE 250 SmallCap Indexindex
540680,KIOCL Limited,INE880L01014,299.85,BSE 250 SmallCap Indexindex
500241,KIRLOSKAR BROTHERS LTD.,INE732A01036,2329.5,BSE 250 SmallCap Indexindex
533293,KIRLOSKAR OIL ENGINES LTD.,INE146L01010,861.85,BSE 250 SmallCap Indexindex
532942,KNR CONSTRUCTIONS LTD.,INE634I01029,223.8,BSE 250 SmallCap Indexindex
543308,Krishna Institute of Medical S,INE967H01025,663.8,BSE 250 SmallCap Indexindex
543398,Latent View Analytics Limited,INE0I7C01011,410.8,BSE 250 SmallCap Indexindex
540222,Laurus Labs Limited,INE947Q01028,701.7,BSE 250 SmallCap Indexindex
541233,Lemon Tree Hotels Limited,INE970X01018,138.7,BSE 250 SmallCap Indexindex
500252,LMW Limited,INE269B01029,16442.3,BSE 250 SmallCap Indexindex
539957,Mahanagar Gas Limited,INE002S01010,1511.4,BSE 250 SmallCap Indexindex
500266,MAHARASHTRA SCOOTERS LTD.,INE288A01013,14126.45,BSE 250 SmallCap Indexindex
500265,MAHARASHTRA SEAMLESS LTD.,INE271B01025,761.5,BSE 250 SmallCap Indexindex
531213,Manappuram Finance Ltd,INE522D01027,276.85,BSE 250 SmallCap Indexindex
